output_filename,voice_prompt,style_prompt,voice_id,style_id,pitch,speed,loudness,arousal,valence
V236_S8.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, quiet, high arousal, positive valence.",V236,S8,high,slow,quiet,high,positive
V236_S9.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V236,S9,high,slow,normal,low,negative
V236_S10.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V236,S10,high,slow,normal,low,neutral
V236_S11.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V236,S11,high,slow,normal,low,positive
V236_S12.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V236,S12,high,slow,normal,neutral,negative
V236_S13.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V236,S13,high,slow,normal,neutral,neutral
V236_S14.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V236,S14,high,slow,normal,neutral,positive
V236_S15.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V236,S15,high,slow,normal,high,negative
V236_S16.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V236,S16,high,slow,normal,high,neutral
V236_S17.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V236,S17,high,slow,normal,high,positive
V236_S18.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, low arousal, negative valence.",V236,S18,high,slow,loud,low,negative
V236_S19.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, low arousal, neutral valence.",V236,S19,high,slow,loud,low,neutral
V236_S20.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, low arousal, positive valence.",V236,S20,high,slow,loud,low,positive
V236_S21.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, neutral arousal, negative valence.",V236,S21,high,slow,loud,neutral,negative
V236_S22.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V236,S22,high,slow,loud,neutral,neutral
V236_S23.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, neutral arousal, positive valence.",V236,S23,high,slow,loud,neutral,positive
V236_S24.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, high arousal, negative valence.",V236,S24,high,slow,loud,high,negative
V236_S25.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, high arousal, neutral valence.",V236,S25,high,slow,loud,high,neutral
V236_S26.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: slow speed, loud, high arousal, positive valence.",V236,S26,high,slow,loud,high,positive
V236_S27.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, low arousal, negative valence.",V236,S27,high,normal,quiet,low,negative
V236_S28.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, low arousal, neutral valence.",V236,S28,high,normal,quiet,low,neutral
V236_S29.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, low arousal, positive valence.",V236,S29,high,normal,quiet,low,positive
V236_S30.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V236,S30,high,normal,quiet,neutral,negative
V236_S31.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V236,S31,high,normal,quiet,neutral,neutral
V236_S32.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V236,S32,high,normal,quiet,neutral,positive
V236_S33.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, high arousal, negative valence.",V236,S33,high,normal,quiet,high,negative
V236_S34.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, high arousal, neutral valence.",V236,S34,high,normal,quiet,high,neutral
V236_S35.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, quiet, high arousal, positive valence.",V236,S35,high,normal,quiet,high,positive
V236_S36.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V236,S36,high,normal,normal,low,negative
V236_S37.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V236,S37,high,normal,normal,low,neutral
V236_S38.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V236,S38,high,normal,normal,low,positive
V236_S39.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V236,S39,high,normal,normal,neutral,negative
V236_S40.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V236,S40,high,normal,normal,neutral,neutral
V236_S41.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, positive valence.",V236,S41,high,normal,normal,neutral,positive
V236_S42.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, negative valence.",V236,S42,high,normal,normal,high,negative
V236_S43.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, neutral valence.",V236,S43,high,normal,normal,high,neutral
V236_S44.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, positive valence.",V236,S44,high,normal,normal,high,positive
V236_S45.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, low arousal, negative valence.",V236,S45,high,normal,loud,low,negative
V236_S46.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, low arousal, neutral valence.",V236,S46,high,normal,loud,low,neutral
V236_S47.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, low arousal, positive valence.",V236,S47,high,normal,loud,low,positive
V236_S48.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, neutral arousal, negative valence.",V236,S48,high,normal,loud,neutral,negative
V236_S49.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, neutral arousal, neutral valence.",V236,S49,high,normal,loud,neutral,neutral
V236_S50.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, neutral arousal, positive valence.",V236,S50,high,normal,loud,neutral,positive
V236_S51.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, high arousal, negative valence.",V236,S51,high,normal,loud,high,negative
V236_S52.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, high arousal, neutral valence.",V236,S52,high,normal,loud,high,neutral
V236_S53.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: normal speed, loud, high arousal, positive valence.",V236,S53,high,normal,loud,high,positive
V236_S54.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, low arousal, negative valence.",V236,S54,high,fast,quiet,low,negative
V236_S55.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, low arousal, neutral valence.",V236,S55,high,fast,quiet,low,neutral
V236_S56.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, low arousal, positive valence.",V236,S56,high,fast,quiet,low,positive
V236_S57.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, negative valence.",V236,S57,high,fast,quiet,neutral,negative
V236_S58.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, neutral valence.",V236,S58,high,fast,quiet,neutral,neutral
V236_S59.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, positive valence.",V236,S59,high,fast,quiet,neutral,positive
V236_S60.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, high arousal, negative valence.",V236,S60,high,fast,quiet,high,negative
V236_S61.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, high arousal, neutral valence.",V236,S61,high,fast,quiet,high,neutral
V236_S62.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, quiet, high arousal, positive valence.",V236,S62,high,fast,quiet,high,positive
V236_S63.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, negative valence.",V236,S63,high,fast,normal,low,negative
V236_S64.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, neutral valence.",V236,S64,high,fast,normal,low,neutral
V236_S65.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, positive valence.",V236,S65,high,fast,normal,low,positive
V236_S66.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, negative valence.",V236,S66,high,fast,normal,neutral,negative
V236_S67.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, neutral valence.",V236,S67,high,fast,normal,neutral,neutral
V236_S68.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, positive valence.",V236,S68,high,fast,normal,neutral,positive
V236_S69.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, negative valence.",V236,S69,high,fast,normal,high,negative
V236_S70.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, neutral valence.",V236,S70,high,fast,normal,high,neutral
V236_S71.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, positive valence.",V236,S71,high,fast,normal,high,positive
V236_S72.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, low arousal, negative valence.",V236,S72,high,fast,loud,low,negative
V236_S73.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, low arousal, neutral valence.",V236,S73,high,fast,loud,low,neutral
V236_S74.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, low arousal, positive valence.",V236,S74,high,fast,loud,low,positive
V236_S75.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, neutral arousal, negative valence.",V236,S75,high,fast,loud,neutral,negative
V236_S76.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, neutral arousal, neutral valence.",V236,S76,high,fast,loud,neutral,neutral
V236_S77.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, neutral arousal, positive valence.",V236,S77,high,fast,loud,neutral,positive
V236_S78.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, high arousal, negative valence.",V236,S78,high,fast,loud,high,negative
V236_S79.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, high arousal, neutral valence.",V236,S79,high,fast,loud,high,neutral
V236_S80.wav,"Voice: old, gender-neutral, high pitch, and dark texture.","Style: fast speed, loud, high arousal, positive valence.",V236,S80,high,fast,loud,high,positive
V237_S0.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, low arousal, negative valence.",V237,S0,high,slow,quiet,low,negative
V237_S1.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, low arousal, neutral valence.",V237,S1,high,slow,quiet,low,neutral
V237_S2.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, low arousal, positive valence.",V237,S2,high,slow,quiet,low,positive
V237_S3.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, negative valence.",V237,S3,high,slow,quiet,neutral,negative
V237_S4.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, neutral valence.",V237,S4,high,slow,quiet,neutral,neutral
V237_S5.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, positive valence.",V237,S5,high,slow,quiet,neutral,positive
V237_S6.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, high arousal, negative valence.",V237,S6,high,slow,quiet,high,negative
V237_S7.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, high arousal, neutral valence.",V237,S7,high,slow,quiet,high,neutral
V237_S8.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, quiet, high arousal, positive valence.",V237,S8,high,slow,quiet,high,positive
V237_S9.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V237,S9,high,slow,normal,low,negative
V237_S10.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V237,S10,high,slow,normal,low,neutral
V237_S11.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V237,S11,high,slow,normal,low,positive
V237_S12.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V237,S12,high,slow,normal,neutral,negative
V237_S13.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V237,S13,high,slow,normal,neutral,neutral
V237_S14.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V237,S14,high,slow,normal,neutral,positive
V237_S15.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V237,S15,high,slow,normal,high,negative
V237_S16.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V237,S16,high,slow,normal,high,neutral
V237_S17.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V237,S17,high,slow,normal,high,positive
V237_S18.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, low arousal, negative valence.",V237,S18,high,slow,loud,low,negative
V237_S19.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, low arousal, neutral valence.",V237,S19,high,slow,loud,low,neutral
V237_S20.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, low arousal, positive valence.",V237,S20,high,slow,loud,low,positive
V237_S21.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, neutral arousal, negative valence.",V237,S21,high,slow,loud,neutral,negative
V237_S22.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V237,S22,high,slow,loud,neutral,neutral
V237_S23.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, neutral arousal, positive valence.",V237,S23,high,slow,loud,neutral,positive
V237_S24.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, high arousal, negative valence.",V237,S24,high,slow,loud,high,negative
V237_S25.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, high arousal, neutral valence.",V237,S25,high,slow,loud,high,neutral
V237_S26.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: slow speed, loud, high arousal, positive valence.",V237,S26,high,slow,loud,high,positive
V237_S27.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, low arousal, negative valence.",V237,S27,high,normal,quiet,low,negative
V237_S28.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, low arousal, neutral valence.",V237,S28,high,normal,quiet,low,neutral
V237_S29.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, low arousal, positive valence.",V237,S29,high,normal,quiet,low,positive
V237_S30.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V237,S30,high,normal,quiet,neutral,negative
V237_S31.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V237,S31,high,normal,quiet,neutral,neutral
V237_S32.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V237,S32,high,normal,quiet,neutral,positive
V237_S33.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, high arousal, negative valence.",V237,S33,high,normal,quiet,high,negative
V237_S34.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, high arousal, neutral valence.",V237,S34,high,normal,quiet,high,neutral
V237_S35.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, quiet, high arousal, positive valence.",V237,S35,high,normal,quiet,high,positive
V237_S36.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V237,S36,high,normal,normal,low,negative
V237_S37.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V237,S37,high,normal,normal,low,neutral
V237_S38.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V237,S38,high,normal,normal,low,positive
V237_S39.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V237,S39,high,normal,normal,neutral,negative
V237_S40.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V237,S40,high,normal,normal,neutral,neutral
V237_S41.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, positive valence.",V237,S41,high,normal,normal,neutral,positive
V237_S42.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, high arousal, negative valence.",V237,S42,high,normal,normal,high,negative
V237_S43.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, high arousal, neutral valence.",V237,S43,high,normal,normal,high,neutral
V237_S44.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, normal loudness, high arousal, positive valence.",V237,S44,high,normal,normal,high,positive
V237_S45.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, low arousal, negative valence.",V237,S45,high,normal,loud,low,negative
V237_S46.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, low arousal, neutral valence.",V237,S46,high,normal,loud,low,neutral
V237_S47.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, low arousal, positive valence.",V237,S47,high,normal,loud,low,positive
V237_S48.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, neutral arousal, negative valence.",V237,S48,high,normal,loud,neutral,negative
V237_S49.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, neutral arousal, neutral valence.",V237,S49,high,normal,loud,neutral,neutral
V237_S50.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, neutral arousal, positive valence.",V237,S50,high,normal,loud,neutral,positive
V237_S51.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, high arousal, negative valence.",V237,S51,high,normal,loud,high,negative
V237_S52.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, high arousal, neutral valence.",V237,S52,high,normal,loud,high,neutral
V237_S53.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: normal speed, loud, high arousal, positive valence.",V237,S53,high,normal,loud,high,positive
V237_S54.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, low arousal, negative valence.",V237,S54,high,fast,quiet,low,negative
V237_S55.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, low arousal, neutral valence.",V237,S55,high,fast,quiet,low,neutral
V237_S56.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, low arousal, positive valence.",V237,S56,high,fast,quiet,low,positive
V237_S57.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, neutral arousal, negative valence.",V237,S57,high,fast,quiet,neutral,negative
V237_S58.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, neutral arousal, neutral valence.",V237,S58,high,fast,quiet,neutral,neutral
V237_S59.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, neutral arousal, positive valence.",V237,S59,high,fast,quiet,neutral,positive
V237_S60.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, high arousal, negative valence.",V237,S60,high,fast,quiet,high,negative
V237_S61.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, high arousal, neutral valence.",V237,S61,high,fast,quiet,high,neutral
V237_S62.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, quiet, high arousal, positive valence.",V237,S62,high,fast,quiet,high,positive
V237_S63.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, low arousal, negative valence.",V237,S63,high,fast,normal,low,negative
V237_S64.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, low arousal, neutral valence.",V237,S64,high,fast,normal,low,neutral
V237_S65.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, low arousal, positive valence.",V237,S65,high,fast,normal,low,positive
V237_S66.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, neutral arousal, negative valence.",V237,S66,high,fast,normal,neutral,negative
V237_S67.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, neutral arousal, neutral valence.",V237,S67,high,fast,normal,neutral,neutral
V237_S68.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, neutral arousal, positive valence.",V237,S68,high,fast,normal,neutral,positive
V237_S69.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, high arousal, negative valence.",V237,S69,high,fast,normal,high,negative
V237_S70.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, high arousal, neutral valence.",V237,S70,high,fast,normal,high,neutral
V237_S71.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, normal loudness, high arousal, positive valence.",V237,S71,high,fast,normal,high,positive
V237_S72.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, low arousal, negative valence.",V237,S72,high,fast,loud,low,negative
V237_S73.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, low arousal, neutral valence.",V237,S73,high,fast,loud,low,neutral
V237_S74.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, low arousal, positive valence.",V237,S74,high,fast,loud,low,positive
V237_S75.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, neutral arousal, negative valence.",V237,S75,high,fast,loud,neutral,negative
V237_S76.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, neutral arousal, neutral valence.",V237,S76,high,fast,loud,neutral,neutral
V237_S77.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, neutral arousal, positive valence.",V237,S77,high,fast,loud,neutral,positive
V237_S78.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, high arousal, negative valence.",V237,S78,high,fast,loud,high,negative
V237_S79.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, high arousal, neutral valence.",V237,S79,high,fast,loud,high,neutral
V237_S80.wav,"Voice: old, gender-neutral, high pitch, and thin texture.","Style: fast speed, loud, high arousal, positive valence.",V237,S80,high,fast,loud,high,positive
V238_S0.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, low arousal, negative valence.",V238,S0,high,slow,quiet,low,negative
V238_S1.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, low arousal, neutral valence.",V238,S1,high,slow,quiet,low,neutral
V238_S2.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, low arousal, positive valence.",V238,S2,high,slow,quiet,low,positive
V238_S3.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, neutral arousal, negative valence.",V238,S3,high,slow,quiet,neutral,negative
V238_S4.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, neutral arousal, neutral valence.",V238,S4,high,slow,quiet,neutral,neutral
V238_S5.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, neutral arousal, positive valence.",V238,S5,high,slow,quiet,neutral,positive
V238_S6.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, high arousal, negative valence.",V238,S6,high,slow,quiet,high,negative
V238_S7.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, high arousal, neutral valence.",V238,S7,high,slow,quiet,high,neutral
V238_S8.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, quiet, high arousal, positive valence.",V238,S8,high,slow,quiet,high,positive
V238_S9.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V238,S9,high,slow,normal,low,negative
V238_S10.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V238,S10,high,slow,normal,low,neutral
V238_S11.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V238,S11,high,slow,normal,low,positive
V238_S12.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V238,S12,high,slow,normal,neutral,negative
V238_S13.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V238,S13,high,slow,normal,neutral,neutral
V238_S14.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V238,S14,high,slow,normal,neutral,positive
V238_S15.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V238,S15,high,slow,normal,high,negative
V238_S16.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V238,S16,high,slow,normal,high,neutral
V238_S17.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V238,S17,high,slow,normal,high,positive
V238_S18.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, loud, low arousal, negative valence.",V238,S18,high,slow,loud,low,negative
V238_S19.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, loud, low arousal, neutral valence.",V238,S19,high,slow,loud,low,neutral
V238_S20.wav,"Voice: old, gender-neutral, high pitch, and thick texture.","Style: slow speed, loud, low arousal, positive valence.",V238,S20,high,slow,loud,low,positive
